VSF,Count
2308,1
2308.01,1
2308.09,1
2308.17,1
2308.18,1
2308.21,1
2308.27,1
2308.44,1
2308.45,1
2308.47,1
2308.54,1
2308.6,1
2308.64,1
2308.65,1
2308.71,1
2308.73,1
2308.78,1
2308.8,1
2308.83,1
2308.84,1
2308.86,1
2308.87,1
2308.96,1
2308.98,1
2309,1
2309.01,1
2309.05,1
2309.1,1
2309.24,1
2309.25,1
2309.34,1
2309.54,1
2309.59,1
2309.71,1
2309.74,1
2309.85,1
2309.87,1
2309.88,1
2309.93,1
231,1
231.03,1
231.04,1
231.11,1
231.13,1
231.16,1
231.19,1
231.2,1
231.21,1
231.24,1
231.31,1
231.34,1
231.38,1
231.41,1
231.42,1
231.5,1
231.61,1
231.63,1
231.64,1
231.69,1
231.75,1
231.77,1
231.79,1
231.81,1
231.85,1
231.86,1
231.87,1
231.9,1
231.92,1
231.93,1
231.97,1
231.99,1
2310.1,1
2310.12,1
2310.15,1
2310.16,1
2310.18,1
2310.31,1
2310.4,1
2310.43,1
2310.46,1
2310.47,1
2310.48,1
2310.49,1
2310.5,1
2310.51,1
2310.58,1
2310.62,1
2310.7,1
2310.72,1
2310.78,1
2310.82,1
2310.86,1
2310.89,1
2310.91,1
2310.93,1
2310.94,1
2310.95,1
2311.09,1
2311.13,1
2311.27,1
2311.29,1
2311.3,1
2311.43,1
2311.45,1
2311.46,1
2311.52,1
2311.56,1
2311.58,1
2311.7,1
2311.71,1
2311.75,1
2311.77,1
2311.78,1
2311.83,1
2311.84,1
2311.86,1
2311.91,1
2311.93,1
2311.99,1
2312.02,1
2312.09,1
2312.17,1
2312.19,1
2312.31,1
2312.32,1
2312.35,1
2312.38,1
2312.39,1
2312.42,1
2312.43,1
2312.52,1
2312.54,1
2312.55,1
2312.62,1
2312.65,1
2312.74,1
2312.77,1
2312.83,1
2312.87,1
2312.92,1
2313.06,1
2313.09,1
2313.22,1
2313.29,1
2313.35,1
2313.38,1
2313.39,1
2313.41,1
2313.51,1
2313.52,1
2313.57,1
2313.59,1
2313.75,1
2313.77,1
2313.78,1
2313.8,1
2313.85,1
2313.86,1
2313.88,1
2313.92,1
2313.93,1
2313.94,1
2313.95,1
2314.01,1
2314.03,1
2314.1,1
2314.13,1
2314.16,1
2314.18,1
2314.22,1
2314.27,1
2314.3,1
2314.41,1
2314.46,1
2314.48,1
2314.55,1
2314.59,1
2314.63,1
2314.64,1
2314.75,1
2314.82,1
2314.83,1
2314.89,1
2314.92,1
2314.99,1
2315.01,1
2315.08,1
2315.16,1
2315.17,1
2315.2,1
2315.22,1
2315.23,1
2315.24,1
2315.29,1
2315.46,1
2315.49,1
2315.59,1
2315.63,1
2315.64,1
2315.67,1
2315.69,1
2315.7,1
2315.76,1
2315.83,1
2315.84,1
2315.87,1
2315.92,1
2315.99,1
2316.03,1
2316.04,1
2316.18,1
2316.25,1
2316.3,1
2316.37,1
2316.39,1
2316.42,1
2316.43,1
2316.49,1
2316.54,1
2316.55,1
2316.59,1
2316.61,1
2316.62,1
2316.66,1
2316.67,1
2316.71,1
2316.72,1
2316.73,1
2316.77,1
2316.78,1
2316.8,1
2316.81,1
2316.85,1
2316.86,1
2316.89,1
2316.93,1
2316.97,1
2316.99,1
2317.01,1
2317.04,1
2317.06,1
2317.14,1
2317.15,1
2317.16,1
2317.2,1
2317.27,1
2317.34,1
2317.35,1
2317.39,1
2317.47,1
2317.49,1
2317.51,1
2317.53,1
2317.57,1
2317.64,1
2317.67,1
2317.72,1
2317.79,1
2317.81,1
2317.89,1
2317.99,1
2318.04,1
2318.08,1
2318.09,1
2318.14,1
2318.24,1
2318.25,1
2318.28,1
2318.3,1
2318.33,1
2318.35,1
2318.43,1
2318.57,1
2318.6,1
2318.61,1
2318.66,1
2318.68,1
2318.73,1
2318.76,1
2318.78,1
2318.83,1
2318.84,1
2318.97,1
2318.99,1
2319,1
2319.04,1
2319.05,1
2319.12,1
2319.2,1
2319.24,1
2319.26,1
2319.27,1
2319.29,1
2319.41,1
2319.43,1
2319.46,1
2319.48,1
2319.53,1
2319.56,1
2319.58,1
2319.59,1
2319.63,1
2319.64,1
2319.68,1
2319.7,1
2319.74,1
2319.75,1
2319.76,1
2319.8,1
2319.87,1
232.06,1
232.08,1
232.12,1
232.13,1
232.14,1
232.17,1
232.18,1
232.24,1
232.32,1
232.34,1
232.35,1
232.36,1
232.38,1
232.44,1
232.45,1
232.47,1
232.48,1
232.49,1
232.52,1
232.57,1
232.59,1
232.6,1
232.61,1
232.67,1
232.72,1
232.74,1
232.81,1
232.86,1
232.88,1
232.93,1
232.98,1
232.99,1
2320,1
2320.01,1
2320.03,1
2320.08,1
2320.19,1
2320.22,1
2320.23,1
2320.3,1
2320.32,1
2320.33,1
2320.41,1
2320.42,1
2320.57,1
2320.6,1
2320.66,1
2320.71,1
2320.79,1
2320.8,1
2320.85,1
2320.88,1
2320.96,1
2320.97,1
2321.09,1
2321.1,1
2321.11,1
2321.14,1
2321.18,1
2321.22,1
2321.28,1
2321.34,1
2321.36,1
2321.44,1
2321.46,1
2321.47,1
2321.54,1
2321.64,1
2321.66,1
2321.67,1
2321.71,1
2321.77,1
2321.89,1
2321.9,1
2321.94,1
2321.97,1
2322,1
2322.06,1
2322.09,1
2322.13,1
2322.14,1
2322.15,1
2322.19,1
2322.41,1
2322.44,1
2322.47,1
2322.48,1
2322.5,1
2322.51,1
2322.52,1
2322.59,1
2322.63,1
2322.64,1
2322.66,1
2322.67,1
2322.68,1
2322.7,1
2322.82,1
2322.94,1
2322.95,1
2322.97,1
2323,1
2323.03,1
2323.04,1
2323.05,1
2323.15,1
2323.16,1
2323.21,1
2323.26,1
2323.27,1
2323.31,1
2323.39,1
2323.41,1
2323.46,1
2323.53,1
2323.69,1
2323.7,1
2323.71,1
2323.73,1
2323.76,1
2323.8,1
2323.89,1
2323.92,1
2323.96,1
2324.03,1
2324.05,1
2324.14,1
2324.17,1
2324.19,1
2324.2,1
2324.38,1
2324.41,1
2324.42,1
2324.56,1
2324.67,1
2324.7,1
2324.74,1
2324.78,1
2324.83,1
2324.89,1
2324.91,1
2324.95,1
2324.99,1
2325.04,1
2325.08,1
2325.09,1
2325.12,1
2325.2,1
2325.21,1
2325.22,1
2325.23,1
2325.25,1
2325.28,1
2325.34,1
2325.36,1
2325.39,1
2325.44,1
2325.46,1
2325.52,1
2325.55,1
2325.59,1
2325.6,1
2325.66,1
2325.69,1
2325.73,1
2325.74,1
2325.82,1
2325.88,1
2325.9,1
2325.95,1
2326.01,1
2326.03,1
2326.06,1
2326.08,1
2326.13,1
2326.18,1
2326.19,1
2326.22,1
2326.25,1
2326.3,1
2326.33,1
2326.34,1
2326.36,1
2326.39,1
2326.4,1
2326.44,1
2326.46,1
2326.49,1
2326.53,1
2326.6,1
2326.61,1
2326.63,1
2326.64,1
2326.71,1
2326.73,1
2326.74,1
2326.76,1
2326.77,1
2326.8,1
2326.88,1
2326.9,1
2326.92,1
2326.93,1
2326.95,1
2326.96,1
2326.97,1
2326.99,1
23262.85,1
2327,1
2327.04,1
2327.05,1
2327.13,1
2327.16,1
2327.21,1
2327.28,1
2327.32,1
2327.36,1
2327.37,1
2327.54,1
2327.56,1
2327.59,1
2327.61,1
2327.62,1
2327.63,1
2327.7,1
2327.79,1
2327.81,1
2327.89,1
2327.91,1
2327.93,1
2327.98,1
2328.05,1
2328.06,1
2328.07,1
2328.08,1
2328.16,1
2328.18,1
2328.19,1
2328.21,1
2328.45,1
2328.46,1
2328.56,1
2328.62,1
2328.65,1
2328.75,1
2328.88,1
2328.89,1
2328.9,1
2328.93,1
2328.97,1
2328.98,1
2329,1
2329.02,1
2329.03,1
2329.09,1
2329.1,1
2329.21,1
2329.23,1
2329.27,1
2329.32,1
2329.33,1
2329.36,1
2329.38,1
2329.46,1
2329.47,1
2329.49,1
2329.5,1
2329.54,1
2329.58,1
2329.62,1
2329.67,1
2329.68,1
2329.78,1
2329.82,1
2329.83,1
2329.85,1
2329.9,1
2329.92,1
233,1
233.09,1
233.11,1
233.12,1
233.16,1
233.19,1
233.22,1
233.26,1
233.3,1
233.34,1
233.38,1
233.39,1
233.43,1
233.44,1
233.46,1
233.63,1
233.64,1
233.72,1
233.8,1
233.81,1
233.83,1
233.85,1
233.93,1
233.94,1
233.98,1
2330.01,1
2330.05,1
2330.06,1
2330.12,1
2330.17,1
2330.26,1
2330.31,1
2330.32,1
2330.38,1
2330.45,1
2330.46,1
2330.48,1
2330.56,1
2330.58,1
2330.61,1
2330.68,1
2330.7,1
2330.74,1
2330.8,1
2330.82,1
2330.94,1
2330.95,1
2330.98,1
2331.12,1
2331.26,1
2331.28,1
2331.32,1
2331.34,1
2331.36,1
2331.38,1
2331.39,1
2331.41,1
2331.42,1
2331.46,1
2331.51,1
2331.52,1
2331.66,1
2331.7,1
2331.73,1
2331.76,1
2331.77,1
2331.8,1
2331.84,1
2331.87,1
2331.94,1
2331.99,1
2332,1
2332.11,1
2332.23,1
2332.27,1
2332.28,1
2332.52,1
2332.54,1
2332.57,1
2332.61,1
2332.65,1
2332.74,1
2332.97,1
2332.98,1
2332.99,1
2333,1
2333.02,1
2333.05,1
2333.06,1
2333.09,1
2333.1,1
2333.11,1
2333.12,1
2333.15,1
2333.16,1
2333.21,1
2333.31,1
2333.32,1
2333.39,1
2333.4,1
2333.49,1
2333.55,1
2333.56,1
2333.57,1
2333.65,1
2333.7,1
2333.71,1
2333.76,1
2333.78,1
2333.82,1
2333.83,1
2333.85,1
2333.89,1
2334,1
2334.05,1
2334.08,1
2334.17,1
2334.23,1
2334.31,1
2334.32,1
2334.35,1
2334.42,1
2334.53,1
2334.55,1
2334.61,1
2334.64,1
2334.67,1
2334.7,1
2334.78,1
2334.82,1
2334.87,1
2334.9,1
2334.91,1
2334.92,1
2334.96,1
2334.98,1
2335.02,1
2335.08,1
2335.2,1
2335.24,1
2335.31,1
2335.32,1
2335.36,1
2335.37,1
2335.42,1
2335.43,1
2335.44,1
2335.45,1
2335.47,1
2335.48,1
2335.57,1
2335.58,1
2335.59,1
2335.63,1
2335.64,1
2335.8,1
2335.89,1
2335.97,1
2336,1
2336.05,1
2336.11,1
2336.13,1
2336.2,1
2336.21,1
2336.22,1
2336.38,1
2336.43,1
2336.46,1
2336.49,1
2336.5,1
2336.56,1
2336.63,1
2336.71,1
2336.72,1
2336.74,1
2336.77,1
2336.84,1
2336.86,1
2336.93,1
2336.94,1
2337.04,1
2337.12,1
2337.13,1
2337.19,1
2337.21,1
2337.23,1
2337.26,1
2337.3,1
2337.39,1
2337.41,1
2337.45,1
2337.48,1
2337.5,1
2337.52,1
2337.59,1
2337.64,1
2337.66,1
2337.71,1
2337.92,1
2338.03,1
2338.04,1
2338.15,1
2338.16,1
2338.19,1
2338.34,1
2338.36,1
2338.37,1
2338.51,1
2338.55,1
2338.56,1
2338.61,1
2338.76,1
2338.77,1
2338.79,1
2338.82,1
2338.85,1
2338.86,1
2338.87,1
2338.9,1
2338.92,1
2338.93,1
2338.94,1
2338.99,1
2339.01,1
2339.05,1
2339.06,1
2339.12,1
2339.13,1
2339.15,1
2339.29,1
2339.3,1
2339.31,1
2339.39,1
2339.46,1
2339.51,1
2339.53,1
2339.55,1
2339.59,1
2339.61,1
2339.64,1
2339.78,1
2339.79,1
2339.89,1
2339.9,1
2339.91,1
2339.99,1
234.01,1
234.06,1
234.07,1
234.15,1
234.18,1
234.19,1
234.36,1
234.41,1
234.42,1
234.48,1
234.51,1
234.56,1
234.58,1
234.59,1
234.61,1
234.66,1
234.72,1
234.75,1
234.8,1
234.83,1
234.9,1
234.91,1
234.93,1
234.96,1
234.97,1
234.99,1
2340.01,1
2340.02,1
2340.07,1
2340.1,1
2340.11,1
2340.13,1
2340.15,1
2340.25,1
2340.26,1
2340.27,1
2340.28,1
2340.29,1
2340.33,1
2340.34,1
2340.37,1
2340.41,1
2340.43,1
2340.45,1
2340.52,1
2340.53,1
2340.56,1
2340.57,1
2340.61,1
2340.62,1
2340.66,1
2340.74,1
2340.76,1
2340.78,1
2340.79,1
2340.87,1
2340.89,1
2340.94,1
2340.96,1
2340.97,1
2341.04,1
2341.05,1
2341.07,1
2341.08,1
2341.14,1
2341.21,1
2341.36,1
2341.37,1
2341.41,1
2341.53,1
2341.71,1
2341.72,1
2341.79,1
2341.8,1
2341.81,1
2341.82,1
2341.89,1
2341.95,1
2341.99,1
2342.04,1
2342.07,1
2342.09,1
2342.15,1
2342.16,1
2342.18,1
2342.19,1
2342.2,1
2342.23,1
2342.3,1
2342.31,1
2342.42,1
2342.54,1
2342.69,1
2342.72,1
2342.74,1
2342.75,1
2342.77,1
2342.84,1
2342.87,1
2342.93,1
2343.09,1
2343.15,1
2343.16,1
2343.28,1
2343.38,1
2343.46,1
2343.47,1
2343.56,1
2343.57,1
2343.59,1
2343.63,1
2343.65,1
2343.7,1
2343.75,1
2343.77,1
2343.82,1
2343.84,1
2343.88,1
2343.97,1
2344.01,1
2344.13,1
2344.14,1
2344.16,1
2344.18,1
2344.2,1
2344.22,1
2344.24,1
2344.25,1
2344.29,1
2344.34,1
2344.4,1
2344.43,1
2344.45,1
2344.52,1
2344.55,1
2344.56,1
2344.61,1
2344.65,1
2344.72,1
2344.75,1
2344.79,1
2344.8,1
2344.86,1
2344.88,1
2344.95,1
2345.01,1
2345.05,1
2345.08,1
2345.1,1
2345.11,1
2345.13,1
2345.16,1
2345.21,1
2345.25,1
2345.26,1
2345.3,1
2345.36,1
2345.39,1
2345.43,1
2345.44,1
2345.47,1
2345.48,1
2345.53,1
2345.55,1
2345.64,1
2345.67,1
2345.79,1
2345.94,1
2345.95,1
2345.97,1
2345.98,1
2345.99,1
2346.1,1
2346.11,1
2346.2,1
2346.22,1
2346.24,1
2346.29,1
2346.34,1
2346.36,1
2346.52,1
2346.55,1
2346.64,1
2346.74,1
2346.76,1
2346.78,1
2346.81,1
2346.85,1
2346.89,1
2346.95,1
2346.96,1
2347.08,1
2347.13,1
2347.18,1
2347.2,1
2347.3,1
2347.31,1
2347.36,1
2347.4,1
2347.41,1
2347.42,1
2347.46,1
2347.49,1
2347.55,1
2347.67,1
2347.71,1
2347.78,1
2348.01,1
2348.12,1
2348.14,1
2348.16,1
2348.21,1
2348.23,1
2348.27,1
2348.33,1
2348.45,1
2348.49,1
2348.54,1
2348.67,1
2348.69,1
2348.71,1
2348.82,1
2348.85,1
2348.86,1
2348.88,1
2348.9,1
2348.91,1
2348.93,1
2349.01,1
2349.06,1
2349.09,1
2349.1,1
2349.17,1
2349.2,1
2349.3,1
2349.33,1
2349.4,1
2349.44,1
2349.47,1
2349.52,1
2349.64,1
2349.69,1
2349.72,1
2349.74,1
2349.82,1
2349.87,1
2349.88,1
2349.93,1
235.02,1
235.03,1
235.04,1
235.09,1
235.17,1
235.24,1
235.25,1
235.27,1
235.28,1
235.3,1
235.33,1
235.34,1
235.44,1
235.46,1
235.5,1
235.53,1
235.54,1
235.6,1
235.61,1
235.62,1
235.63,1
235.64,1
235.66,1
235.73,1
235.76,1
235.77,1
235.81,1
235.83,1
235.89,1
235.9,1
235.93,1
2350.04,1
2350.07,1
2350.08,1
2350.09,1
2350.12,1
2350.17,1
2350.21,1
2350.27,1
2350.28,1
2350.35,1
2350.37,1
2350.38,1
2350.42,1
2350.45,1
2350.51,1
2350.53,1
2350.58,1
2350.7,1
2350.75,1
2350.81,1
2350.83,1
2350.86,1
2350.88,1
2350.9,1
2350.92,1
2350.96,1
2350.97,1
2351.02,1
2351.04,1
2351.07,1
2351.1,1
2351.11,1
2351.13,1
2351.14,1
2351.16,1
2351.17,1
2351.2,1
2351.4,1
2351.41,1
2351.42,1
2351.43,1
2351.44,1
2351.45,1
2351.5,1
2351.52,1
2351.53,1
2351.55,1
2351.57,1
2351.64,1
2351.66,1
2351.71,1
2351.75,1
2351.76,1
2351.78,1
2351.79,1
2351.82,1
2351.86,1
2351.89,1
2351.97,1
2352.01,1
2352.02,1
2352.08,1
2352.09,1
2352.14,1
2352.21,1
2352.24,1
2352.26,1
2352.27,1
2352.34,1
2352.37,1
2352.43,1
2352.44,1
2352.54,1
2352.61,1
2352.64,1
2352.66,1
2352.7,1
2352.81,1
2352.86,1
2352.87,1
2352.9,1
2352.91,1
2353,1
2353.14,1
2353.15,1
2353.16,1
2353.18,1
2353.19,1
2353.2,1
2353.22,1
2353.25,1
2353.26,1
2353.35,1
2353.41,1
2353.49,1
2353.51,1
2353.55,1
2353.57,1
2353.58,1
2353.68,1
2353.72,1
2353.74,1
2353.76,1
2353.78,1
2353.86,1
2353.88,1
2353.89,1
2353.92,1
2353.94,1
2353.95,1
2354,1
2354.02,1
2354.08,1
2354.15,1
2354.2,1
2354.21,1
2354.22,1
2354.24,1
2354.28,1
2354.36,1
2354.48,1
2354.55,1
2354.62,1
2354.63,1
2354.67,1
2354.76,1
2354.79,1
2354.97,1
2354.99,1
2355.03,1
2355.06,1
2355.17,1
2355.19,1
2355.35,1
2355.36,1
2355.48,1
2355.51,1
2355.62,1
2355.67,1
2355.78,1
2355.79,1
2355.82,1
2355.83,1
2355.89,1
2355.9,1
2355.91,1
2355.93,1
2355.98,1
2356,1
2356.01,1
2356.08,1
2356.11,1
2356.26,1
2356.31,1
2356.35,1
2356.37,1
2356.39,1
2356.41,1
2356.5,1
2356.51,1
2356.52,1
2356.61,1
2356.63,1
2356.74,1
2356.78,1
2356.81,1
2356.85,1
2356.98,1
2357.01,1
2357.02,1
2357.04,1
2357.06,1
2357.13,1
2357.14,1
2357.15,1
2357.28,1
2357.3,1
2357.31,1
2357.36,1
2357.38,1
2357.43,1
2357.52,1
2357.56,1
2357.57,1
2357.6,1
2357.71,1
2357.74,1
2357.78,1
2357.81,1
2357.83,1
2357.86,1
2357.87,1
2358.05,1
2358.09,1
2358.16,1
2358.2,1
2358.23,1
2358.35,1
2358.42,1
2358.45,1
2358.47,1
2358.5,1
2358.61,1
2358.62,1
2358.68,1
2358.73,1
2358.76,1
2358.81,1
2358.82,1
2358.85,1
2358.92,1
2359.04,1
2359.05,1
2359.07,1
2359.1,1
2359.15,1
2359.16,1
2359.18,1
2359.23,1
2359.24,1
2359.27,1
2359.36,1
2359.37,1
2359.45,1
2359.48,1
2359.5,1
2359.58,1
2359.61,1
2359.62,1
2359.65,1
2359.72,1
2359.76,1
2359.82,1
2359.84,1
2359.89,1
2359.92,1
2359.98,1
236.04,1
236.05,1
236.08,1
236.1,1
236.11,1
236.13,1
236.15,1
236.2,1
236.22,1
236.26,1
236.31,1
236.35,1
236.39,1
236.44,1
236.46,1
236.49,1
236.51,1
236.55,1
236.6,1
236.62,1
236.64,1
236.65,1
236.66,1
236.72,1
236.73,1
236.74,1
236.75,1
236.77,1
236.8,1
236.82,1
236.88,1
236.91,1
236.94,1
236.95,1
236.96,1
236.97,1
236.98,1
2360.12,1
2360.16,1
2360.19,1
2360.25,1
2360.33,1
2360.37,1
2360.42,1
2360.47,1
2360.48,1
2360.49,1
2360.5,1
2360.57,1
2360.62,1
2360.63,1
2360.74,1
2360.76,1
2360.77,1
2360.84,1
2360.91,1
2360.98,1
2361.01,1
2361.09,1
2361.13,1
2361.17,1
2361.19,1
2361.3,1
2361.36,1
2361.37,1
2361.46,1
2361.48,1
2361.53,1
2361.56,1
2361.57,1
2361.68,1
2361.81,1
2361.84,1
2361.9,1
2361.93,1
2361.94,1
2362,1
2362.14,1
2362.22,1
2362.33,1
2362.38,1
2362.41,1
2362.44,1
2362.52,1
2362.54,1
2362.55,1
2362.62,1
2362.65,1
2362.71,1
2362.73,1
2362.8,1
2362.9,1
2362.95,1
2362.97,1
2363,1
2363.01,1
2363.02,1
2363.04,1
2363.08,1
2363.1,1
2363.15,1
2363.21,1
2363.32,1
2363.34,1
2363.4,1
2363.47,1
2363.58,1
2363.6,1
2363.67,1
2363.7,1
2363.73,1
2363.81,1
2363.83,1
2363.88,1
2363.96,1
2363.97,1
2364.01,1
2364.08,1
2364.1,1
2364.12,1
2364.2,1
2364.24,1
2364.3,1
2364.31,1
2364.34,1
2364.39,1
2364.46,1
2364.48,1
2364.49,1
2364.5,1
2364.53,1
2364.54,1
2364.6,1
2364.61,1
2364.64,1
2364.66,1
2364.7,1
2364.74,1
2364.75,1
2364.77,1
2364.79,1
2364.8,1
2364.81,1
2364.83,1
2364.84,1
2364.99,1
2365.22,1
2365.31,1
2365.34,1
2365.35,1
2365.36,1
2365.39,1
2365.47,1
2365.65,1
2365.71,1
2365.79,1
2365.81,1
2365.87,1
2365.89,1
2365.9,1
2365.93,1
2365.97,1
2365.98,1
2365.99,1
2366.02,1
2366.04,1
2366.05,1
2366.12,1
2366.14,1
2366.2,1
2366.23,1
2366.25,1
2366.36,1
2366.37,1
2366.38,1
2366.41,1
2366.42,1
2366.43,1
2366.45,1
2366.5,1
2366.53,1
2366.6,1
2366.66,1
2366.73,1
2366.75,1
2366.77,1
2366.81,1
2366.82,1
2366.84,1
2366.91,1
2366.97,1
2366.98,1
2367.01,1
2367.07,1
2367.09,1
2367.13,1
2367.21,1
2367.22,1
2367.31,1
2367.33,1
2367.34,1
2367.36,1
2367.37,1
2367.42,1
2367.46,1
2367.51,1
2367.59,1
2367.68,1
2367.69,1
2367.7,1
2367.72,1
2367.73,1
2367.79,1
2367.88,1
2367.97,1
2368,1
2368.17,1
2368.22,1
2368.23,1
2368.26,1
2368.28,1
2368.41,1
2368.43,1
2368.49,1
2368.5,1
2368.57,1
2368.77,1
2368.78,1
2368.87,1
2368.9,1
2368.91,1
2368.93,1
2368.95,1
2368.97,1
2369.16,1
2369.17,1
2369.21,1
2369.23,1
2369.27,1
2369.28,1
2369.29,1
2369.36,1
2369.37,1
2369.42,1
2369.49,1
2369.52,1
2369.55,1
2369.58,1
2369.65,1
2369.72,1
2369.77,1
2369.82,1
2369.85,1
2369.89,1
2369.92,1
2369.95,1
237.04,1
237.06,1
237.07,1
237.13,1
237.14,1
237.15,1
237.18,1
237.28,1
237.36,1
237.37,1
237.41,1
237.46,1
237.47,1
237.49,1
237.52,1
237.56,1
237.57,1
237.59,1
237.61,1
237.62,1
237.7,1
237.83,1
237.84,1
237.89,1
237.9,1
237.95,1
237.96,1
237.99,1
2370,1
2370.09,1
2370.1,1
2370.11,1
2370.14,1
2370.15,1
2370.17,1
2370.22,1
2370.32,1
2370.36,1
2370.49,1
2370.55,1
2370.61,1
2370.64,1
2370.65,1
2370.73,1
2370.74,1
2370.77,1
2370.79,1
2370.8,1
2370.82,1
2370.83,1
2370.85,1
2370.94,1
2371.08,1
2371.1,1
2371.22,1
2371.23,1
2371.31,1
2371.33,1
2371.43,1
2371.49,1
2371.5,1
2371.51,1
2371.59,1
2371.65,1
2371.71,1
2371.73,1
2371.77,1
2371.9,1
2371.91,1
2371.96,1
2371.99,1
2372.05,1
2372.06,1
2372.1,1
2372.11,1
2372.2,1
2372.27,1
2372.37,1
2372.41,1
2372.44,1
2372.49,1
2372.53,1
2372.58,1
2372.59,1
2372.6,1
2372.63,1
2372.67,1
2372.7,1
2372.76,1
2372.79,1
2372.8,1
2372.84,1
2372.85,1
2372.87,1
2372.91,1
2372.95,1
2372.97,1
2373.01,1
2373.05,1
2373.07,1
2373.11,1
2373.12,1
2373.16,1
2373.18,1
2373.19,1
2373.22,1
2373.33,1
2373.35,1
2373.38,1
2373.39,1
2373.4,1
2373.52,1
2373.53,1
2373.54,1
2373.58,1
2373.6,1
2373.69,1
2373.7,1
2373.75,1
2373.78,1
2373.8,1
2373.88,1
2373.89,1
2373.93,1
2373.95,1
2373.98,1
2374,1
2374.16,1
2374.22,1
2374.27,1
2374.38,1
2374.39,1
2374.43,1
2374.47,1
2374.53,1
2374.55,1
2374.57,1
2374.6,1
2374.67,1
2374.71,1
2374.78,1
2374.8,1
2374.84,1
2374.89,1
2374.92,1
2374.96,1
2375.03,1
2375.05,1
2375.14,1
2375.17,1
2375.18,1
2375.23,1
2375.26,1
2375.36,1
2375.37,1
2375.42,1
2375.53,1
2375.64,1
2375.66,1
2375.68,1
2375.73,1
2375.74,1
2375.77,1
2375.78,1
2375.79,1
2375.82,1
2375.84,1
2375.88,1
2375.9,1
2375.93,1
2375.97,1
2376.07,1
2376.1,1
2376.12,1
2376.13,1
2376.17,1
2376.29,1
2376.38,1
2376.39,1
2376.44,1
2376.48,1
2376.5,1
2376.62,1
2376.63,1
2376.67,1
2376.72,1
2376.74,1
2376.76,1
2376.81,1
2376.87,1
2377,1
2377.05,1
2377.08,1
2377.1,1
2377.11,1
2377.19,1
2377.21,1
2377.22,1
2377.24,1
2377.27,1
2377.3,1
2377.37,1
2377.44,1
2377.51,1
2377.52,1
2377.54,1
2377.55,1
2377.57,1
2377.6,1
2377.74,1
2377.81,1
2377.82,1
2377.83,1
2377.87,1
2377.93,1
2377.95,1
2377.96,1
2378,1
2378.11,1
2378.28,1
2378.31,1
2378.32,1
2378.33,1
2378.34,1
2378.4,1
2378.43,1
2378.55,1
2378.57,1
2378.63,1
2378.66,1
2378.73,1
2378.76,1
2378.78,1
2378.8,1
2378.86,1
2378.91,1
2378.93,1
2378.96,1
2378.99,1
2379,1
2379.01,1
2379.09,1
2379.12,1
2379.13,1
2379.2,1
2379.22,1
2379.23,1
2379.3,1
2379.35,1
2379.36,1
2379.41,1
2379.5,1
2379.71,1
2379.81,1
2379.93,1
2379.97,1
238.01,1
238.02,1
238.04,1
238.06,1
238.08,1
238.13,1
238.14,1
238.15,1
238.17,1
238.2,1
238.27,1
238.32,1
238.36,1
238.39,1
238.42,1
238.44,1
238.5,1
238.52,1
238.53,1
238.55,1
238.56,1
238.6,1
238.65,1
238.8,1
238.81,1
238.82,1
238.9,1
238.93,1
238.95,1
238.96,1
238.97,1
2380.03,1
2380.04,1
2380.05,1
2380.06,1
2380.08,1
2380.09,1
2380.17,1
2380.18,1
2380.27,1
2380.28,1
2380.29,1
2380.31,1
2380.33,1
2380.38,1
2380.39,1
2380.41,1
2380.42,1
2380.43,1
2380.44,1
2380.49,1
2380.56,1
2380.57,1
2380.6,1
2380.67,1
2380.68,1
2380.73,1
2380.75,1
2380.77,1
2380.79,1
2380.84,1
2380.89,1
2380.92,1
2380.93,1
2380.94,1
2380.95,1
2380.96,1
2381.1,1
2381.13,1
2381.17,1
2381.19,1
2381.26,1
2381.34,1
2381.38,1
2381.39,1
2381.42,1
2381.51,1
2381.52,1
2381.54,1
2381.64,1
2381.73,1
2381.74,1
2381.78,1
2381.79,1
2381.89,1
2381.95,1
2382,1
2382.08,1
2382.16,1
2382.27,1
2382.29,1
2382.32,1
2382.41,1
2382.44,1
2382.48,1
2382.52,1
2382.54,1
2382.62,1
2382.66,1
2382.67,1
2382.69,1
2382.81,1
2382.82,1
2382.84,1
2382.89,1
2382.91,1
2383.03,1
2383.09,1
2383.14,1
2383.25,1
2383.27,1
2383.3,1
2383.39,1
2383.46,1
2383.55,1
2383.6,1
2383.61,1
2383.62,1
2383.66,1
2383.67,1
2383.69,1
2383.74,1
2383.88,1
2383.93,1
2383.96,1
2384.13,1
2384.19,1
2384.25,1
2384.42,1
2384.45,1
2384.46,1
2384.47,1
2384.52,1
2384.53,1
2384.54,1
2384.56,1
2384.6,1
2384.69,1
2384.71,1
2384.75,1
2384.83,1
2384.85,1
2384.89,1
2384.95,1
2385.02,1
2385.03,1
2385.09,1
2385.13,1
2385.14,1
2385.25,1
2385.27,1
2385.29,1
2385.42,1
2385.49,1
2385.53,1
2385.56,1
2385.57,1
2385.59,1
2385.61,1
2385.65,1
2385.68,1
2385.72,1
2385.77,1
2385.8,1
2385.81,1
2385.82,1
2385.84,1
2385.85,1
2385.97,1
2385.98,1
2386.04,1
2386.05,1
2386.11,1
2386.15,1
2386.25,1
2386.32,1
2386.43,1
2386.45,1
2386.55,1
